art_id,entity_text,entity_id,similarity,match_type,type_of_relation
E9ADC1E1_4,Secretaria de Trabajo y Fomento al Empleo,15EE7EA2,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_6,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_6,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_6,Secretaria de Trabajo y Fomento al Empleo,15EE7EA2,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_6,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_6,Secretaria de Movilidad,14480394,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_8,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_10,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_11,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_11,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_13,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_13,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_14,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_15,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_18,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_19,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_22,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_23,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_26,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_28,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_28,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_28,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_29,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Secretaria de Movilidad,14480394,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Secretaria de Trabajo y Fomento al Empleo,15EE7EA2,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_31,Secretaria de Turismo,3A2A7572,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_32,Universidad Autonoma de la Ciudad de Mexico,CE8B974F,1.0,name,mencion_entidad_gubernamental_oficial
E9ADC1E1_32,Universidad Rosario Castellanos,,0.0,,mencion_entidad_gubernamental_oficial
E9ADC1E1_32,Universidad de la Salud,F136C115,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,deuda publica,64F07C5C,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,deuda publica,64F07C5C,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Auditoria Superior de la Ciudad de Mexico,4344BA8B,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,deuda publica,64F07C5C,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,deuda publica,64F07C5C,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_2,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_3,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_4,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_4,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_5,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_5,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_5,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_9,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_9,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
91D97F46_9,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_4,Instituto de Planeacion Democratica y Prospectiva,0E611423,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_4,Secretaria de Cultura,32A26AD3,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_13,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_15,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_15,Secretaria de Cultura,32A26AD3,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_15,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_16,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_17,Secretaria de Cultura,32A26AD3,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_17,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_17,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_18,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_19,Secretaria de Pueblos y Barrios Originarios y Comunidades Indigenas Residentes,B419D508,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_20,Instituto de Planeacion Democratica y Prospectiva,0E611423,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Cultura,32A26AD3,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Inclusion y Bienestar Social,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Pueblos y Barrios Originarios y Comunidades Indigenas Residentes,B419D508,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Turismo,3A2A7572,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de las Mujeres,E5F1F23C,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Trabajo y Fomento al Empleo,15EE7EA2,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_23,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
FFAF5E72_44,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_55,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_127,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_143BIS,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_148BIS,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_158BIS,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_256,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_344,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
FC3F5431_344,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
FC3F5431_345BIS,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
FC3F5431_349,fondo ambiental publico,E9502532,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_351,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
FC3F5431_358QUATER,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_2,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_2,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_2,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_6,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_8,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_12,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_12,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_12,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_12,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_28BIS,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_30TER,Consejo de la Judicatura,908C23C8,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_30TER,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_44,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_95,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_96BIS,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_100QUATER,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_102,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_102,Consejeria Juridica y de Servicios legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_102,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
C0E713ED_107,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
C0E713ED_110,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_3,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_3,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_4,Procuraduria Ambiental y del Ordenamiento Territorial,64181BA9,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_4,Procuraduria Ambiental y del Ordenamiento Territorial,64181BA9,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_7,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_7,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_24BIS,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_24QUATER,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_24QUINQUIES,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_42,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_42TER,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_42TER,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_42TER,Secretaria de Movilidad,14480394,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_42TER,Procuraduria Ambiental y del Ordenamiento Territorial,64181BA9,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_46,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_46,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_46,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_46,Secretaria de Cultura,32A26AD3,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_46,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_47QUATER,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_47QUATER,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_47QUATER,Secretaria de Movilidad,14480394,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_47SEPTIES,Instituto de Verificacion Administrativa,3EF0192E,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_47OCTIES,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_55,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_56,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_64,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_82,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_94QUATER,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_94QUATER,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
BA76459A_107,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
E4E904B7_2,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
E4E904B7_2,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
E4E904B7_4,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
E4E904B7_20,bomberos,7CC77915,1.0,acronym,mencion_entidad_gubernamental_oficial
E4E904B7_20,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
E4E904B7_20,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
E4E904B7_20,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
E4E904B7_42,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
E4E904B7_83,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
E4E904B7_83,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
E4E904B7_83,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
E4E904B7_83,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
C08ED0E5_3,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_2,Instituto para la Seguridad de las Construcciones,83FE9CA0,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_2,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_2,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_3,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_5,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_5BIS,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_5BIS,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_7,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_9,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_10,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_18,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_18,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_19,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_21,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_23,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_25,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_28,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_28,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_31,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_32,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_35,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_35,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_36,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_39,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_39,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_40,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_42,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_42,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_42,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_42,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_42,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_42BIS,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_42BIS,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_49,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_52,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_53,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_53,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_53,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_53,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_56,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_57,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
44022C97_58,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_58,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_58,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_58,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_58,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_58,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_58,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_58,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_59,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_62,Instituto de Vivienda,F5A921A2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_62,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_62QUATER,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_62QUATER,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_65,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_69BIS,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_69BIS,Instituto Local de la Infraestructura Fisica Educativa,D413586A,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_71BIS,Secretaria de Gestion Integral de Riesgos y Proteccion Civil,769FDCA1,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_71BIS,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_71BIS,Instituto para la Seguridad de las Construcciones,83FE9CA0,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_71QUATER,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_71QUATER,Instituto Local de la Infraestructura Fisica Educativa,D413586A,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_109,Bomberos,7CC77915,1.0,acronym,mencion_entidad_gubernamental_oficial
44022C97_121,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_122,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_128,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_128,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_128,Sistema de Aguas,109A7F07,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_137,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_138,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_139,bomberos,7CC77915,1.0,acronym,mencion_entidad_gubernamental_oficial
44022C97_167,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_177BIS,Alcaldia Gustavo A. Madero,59E6A1F0,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_177BIS,Alcaldia Coyoacan,93479D7A,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_177BIS,Alcaldia Benito Juarez,579BA881,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_185,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_186,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_186,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_186,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_190,metro,69DA661F,1.0,acronym,mencion_entidad_gubernamental_oficial
44022C97_190,Secretaria de Movilidad,14480394,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_200,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_203,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_204,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_221,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_238,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_251,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
44022C97_252,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
4BC0C88C_13,Policia Bancaria e Industrial,E5C6FA89,1.0,name,mencion_entidad_gubernamental_oficial
4BC0C88C_13,Policia Auxiliar,9F6FB869,1.0,name,mencion_entidad_gubernamental_oficial
4BC0C88C_24,bomberos,7CC77915,1.0,acronym,mencion_entidad_gubernamental_oficial
0635A949_6,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
