art_id,entity_text,cdmx_official_name,cdmx_doc_id,match_quality,openai_response
55FBF591_86,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_86,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_87,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_88,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_88,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_92,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_95,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_100,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_107,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_112,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_117,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_120,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_124,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_127,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_129,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_135,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_137,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
BF99723E_2,Reglamento de la Ley General,Reglamento de la Ley General de Turismo,761B96F3,safe,MATCH: 761B96F3
BF99723E_2,Reglamento de la Ley de Víctimas para la ciudad de México,Reglamento la Ley de Victimas para la Ciudad de Mexico,BF99723E,safe,MATCH: BF99723E
BF99723E_2,Reglamento para tal efecto,,,no_match,NO_MATCH
BF99723E_7,Reglamento de la Ley General,Reglamento de la Ley General de Turismo,761B96F3,safe,MATCH: 761B96F3
0565BA1A_2,Reglamento de la Ley de Austeridad,"Reglamento de la Ley de Austeridad, Transparencia en Remuneraciones, Prestaciones y Ejercicio de Recursos de la Ciudad de Mexico",D1B350E3,safe,MATCH: D1B350E3
4366FEBF_13,Reglamento de la misma Ley,,,no_match,NO_MATCH
D26A0A36_77,Reglamento de la Agencia establecerá,Reglamento de la Agencia de Proteccion Sanitaria del Gobierno de la Ciudad de Mexico,CDA77D5A,safe,MATCH: CDA77D5A
C898E859_48,Reglamento de Verificación Administrativa del ámbito local,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
807464C1_2,Reglamento de la Ley Filmaciones del Distrito Federal,Reglamento de la Ley de Filmaciones del Distrito Federal,807464C1,safe,MATCH: 807464C1
D1B350E3_182,Reglamento de la Ley de Presupuesto y Gasto Eficiente de la Ciudad de México,,,no_match,NO_MATCH
D1B350E3_182,Reglamento de la Ley de Presupuesto y Gasto Eficiente de la Ciudad de México,,,no_match,NO_MATCH
91D4E6C7_12,Reglamento de Construcciones,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
91D4E6C7_17,Reglamento de Construcciones vigentes en la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
78F63ACE_36,reglamento de la Comisión y los temas a tratar,,,no_match,NO_MATCH
B598BEAE_29,Reglamento de Construcciones vigente en la Ciudad de México y sus Normas Técnicas Complementarias,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B598BEAE_29,Reglamento de Construcciones y Normas Técnicas Complementarias,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
AAC60D93_2,Reglamento de para por de los Servicios Ambientales del Suelo de Conservación del Distrito Federal,Reglamento de la Ley para la Retribucion por la Proteccion de los Servicios Ambientales del Suelo de Conservacion del Distrito Federal,AAC60D93,safe,MATCH: AAC60D93
4475B197_4,Reglamento de la Ley de Firma Electrónica para el Distrito Federal,"Reglamento de la Ley de Firma Electronica para el Distrito Federal en Actos, Procedimientos y Tramites a Cargo de la Administracion Publica del Distrito Federal",4475B197,safe,MATCH: 4475B197
C9E1800E_2,Reglamento de la Ley de Interculturalidad,Reglamento de la Ley de Interculturalidad Atencion a Migrantes y Movilidad Humana en el Distrito Federal,C24F3487,safe,MATCH: C24F3487
C9E1800E_12,reglamento de la Ley establecerá las formas y criterios para el acceso a estos programas,,,no_match,NO_MATCH
6B27E62A_2,Reglamento de la Ley de Austeridad,"Reglamento de la Ley de Austeridad, Transparencia en Remuneraciones, Prestaciones y Ejercicio de Recursos de la Ciudad de Mexico",D1B350E3,safe,MATCH: D1B350E3
0A1E629F_3,reglamento del Consejo Consultivo del Instituto de las Mujeres del Distrito Federal,Reglamento del Consejo Consultivo Ciudadano del Instituto de las Mujeres del Distrito Federal,0A1E629F,safe,MATCH: 0A1E629F
2911478C_3,Reglamento de la Ley del Instituto de Verificación Administrativa de la Ciudad de México,,,no_match,NO_MATCH
2911478C_13,Reglamento de la Ley se establecerán los requisitos mínimos que en cada etapa del procedimiento deben cumplirse,,,no_match,NO_MATCH
AA378A25_6,Reglamento para el Trámite y Sustanciación de Quejas y Procedimientos de Investigación del Instituto Electoral de la,Reglamento para el Tramite y Sustanciacion de Quejas y Procedimientos de Investigacion del Instituto Electoral de la Ciudad de Mexico,AA378A25,safe,MATCH: AA378A25
BF2515FB_4,Reglamento de la Ley de Publicidad Exterior en la Ciudad de México,Reglamento de la Ley de Publicidad Exterior de la Ciudad de Mexico,78266F48,safe,MATCH: 78266F48
BF2515FB_8,Reglamento de Verificación Administrativa,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
BF2515FB_9,Reglamento de Verificación Administrativa,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
BF2515FB_42,Reglamento de Construcciones vigente en la Ciudad de México correspondiente,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
990D57BF_7,Reglamento para prevenir y controlar las contingencias ambientales y emergencias ecológicas,Reglamento de la Ley de Gestion Integral de Riesgos y Proteccion Civil de la Ciudad de Mexico,D61F4C69,safe,MATCH: D61F4C69
990D57BF_9,Reglamento para prevenir y controlar contingencias ambientales derivadas de las emisiones contaminantes generadas po,Reglamento de Impacto Ambiental y Riesgo,B848E072,safe,MATCH: B848E072
990D57BF_32,Reglamento de Tránsito para el Distrito Federal,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
990D57BF_34,Reglamento para prevenir y controlar contingencias ambientales y emergencias ecológicas,Reglamento de la Ley de Gestion Integral de Riesgos y Proteccion Civil de la Ciudad de Mexico,D61F4C69,safe,MATCH: D61F4C69
5B0B6BFB_12,Reglamento de Construcciones del Distrito Federal y las demás disposiciones jurídicas y administrativas que result,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
5B0B6BFB_29,Reglamento de Tránsito Metropolitano,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
EB5F4907_97,Reglamento de Integración y Operación del Comité de Transparencia de la Comisión de Derechos Humanos del Distrito,Reglamento Interno de la Comision de Derechos Humanos de la Ciudad de Mexico,E0A07F07,safe,MATCH: E0A07F07
B6DF65EC_2,reglamento de la ley se establecerán los procedimientos,,,no_match,NO_MATCH
B6DF65EC_10,Reglamento de Construcciones y las normas técnicas complementarias para el proyecto arquitectónico del Reglamento,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B6DF65EC_30,Reglamento de Verificación Administrativa,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
B6DF65EC_31,Reglamento de Construcciones vigente para la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B6DF65EC_31BIS,Reglamento de Construcciones vigente para la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B6DF65EC_34,Reglamento de la Ley de Establecimientos Mercantiles vigente en la Ciudad de México,Reglamento de la Ley de Establecimientos Mercantiles para la Ciudad de Mexico,7566EC96,safe,MATCH: 7566EC96
B6DF65EC_59,Reglamento de Verificación Administrativa,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
2827D88F_3,Reglamento de la Ley General,Reglamento de la Ley General de Turismo,761B96F3,safe,MATCH: 761B96F3
2827D88F_56,reglamento de la materia,,,no_match,NO_MATCH
2827D88F_59,Reglamento de la Ley General,Reglamento de la Ley General de Turismo,761B96F3,safe,MATCH: 761B96F3
C0A06B26_2,Reglamento de Protección de Datos,,,no_match,NO_MATCH
C0A06B26_2,Reglamento del Instituto Electoral de la Ciudad de México en materia de Protección de Datos Personales,,,no_match,NO_MATCH
C0A06B26_76,Reglamento de Protección de Datos del Instituto Electoral,,,no_match,NO_MATCH
87EDE287_120,Reglamento de Tránsito Metropolitano,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
87EDE287_227,Reglamento de la Ley General en Materia de Protección Social en Salud,Reglamento de la Ley General de Salud en Materia de Proteccion Social en Salud,AC608F11,safe,MATCH: AC608F11
87EDE287_321,Reglamento de Insumos para la salud,,,no_match,NO_MATCH
87EDE287_343,Reglamento de la Ley General de Salud en Materia de Control Sanitario de la Publicidad,"Reglamento de la Ley General de Salud en Materia de Control Sanitario de Actividades, Establecimientos, Productos y Servicios",0391446D,safe,MATCH: 0391446D
0608221F_4,Reglamento para el Funcionamiento Interno de los Órganos de Representación previstos en la Ley de Participación Ciud,Reglamento para el Funcionamiento Interno de los Organos de Representacion Previstos en la Ley de Participacion Ciudadana de la Ciudad de Mexico,0608221F,safe,MATCH: 0608221F
35C270ED_619D,Reglamento de arbitraje de la UNCITRAL,,,no_match,NO_MATCH
6A61C2CC_22,Reglamento de Escalafón que sean necesarias para el mejor funcionamiento de la Comisión,Reglamento de Escalafon de los Trabajadores de Base de la Administracion Publica del Distrito Federal,6A61C2CC,safe,MATCH: 6A61C2CC
2DC6EAD9_2,Reglamento de la Ley de Salud Mental del Distrito Federal,Reglamento de la Ley de Salud Mental para el Distrito Federal,2DC6EAD9,safe,MATCH: 2DC6EAD9
9DCF2D5E_2,Reglamento de la Ley de Desarrollo Agropecuario,"Reglamento de la Ley de Desarrollo Agropecuario, Rural y Sustentable del Distrito Federal",F539C40E,safe,MATCH: F539C40E
0D48B582_3,Reglamento de Tránsito de la Ciudad de la Ciudad de México,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
0D48B582_23,Reglamento de Tránsito y demás normativa aplicable,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
0D48B582_37,Reglamento de Tránsito pendientes de cumplimiento,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
0D48B582_64,Reglamento de Tránsito vigente y,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
7F6D0F4B_2,Reglamento de la Ley que Establece el Derecho a la Pensión Alimentaria para los Adultos Mayores de setenta años re,Reglamento de la Ley que Establece el Derecho a la Pension Alimentaria para los Adultos Mayores de Sesenta y Ocho Anos Residentes en el Distrito Federal,7F6D0F4B,safe,MATCH: 7F6D0F4B
AF912A55_29,Reglamento del Consejo así como en la Convocatoria que para tales efectos se emita,,,no_match,NO_MATCH
325CA4D7_58BIS,Reglamento de verificación administrativa y demás disposiciones aplicables,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
CE7E985D_76,Reglamento de Verificación Administrativa para el Distrito Federal y demás disposiciones jurídicas aplicables en l,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
B517CD98_9,Reglamento de Cementerios,"Reglamento de Cementerios, Crematorios y Servicios Funerarios en la Ciudad de Mexico",B517CD98,safe,MATCH: B517CD98
B517CD98_68,Reglamento de Construcciones vigente en la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B517CD98_71,Reglamento de Construcciones vigente en la Ciudad de México y demás disposiciones aplicables,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B517CD98_76,Reglamento de Construcciones vigente en la Ciudad y demás disposiciones aplicables,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B517CD98_80,Reglamento de Construcciones vigente en la Ciudad,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B517CD98_85,Reglamento de Construcciones vigente en la Ciudad y la Agencia de Protección Sanitaria,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B517CD98_88,Reglamento de Construcciones vigente en la Ciudad,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
B517CD98_89,Reglamento de Construcciones vigente en la Ciudad y el visto bueno de la Secretaría de Obras y Servicios,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
CAE5580D_3,Reglamento de la Ley del Sistema Integral de Derechos Humanos de la Ciudad de México,,,no_match,NO_MATCH
F4E0870D_8,reglamento de la Ley Orgánica de la Procuraduría General de Justicia del Distrito Federal establecerá las unidades,Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
71029770_3,Reglamento de la Ley de Seguridad Privada para la Ciudad de México,Reglamento de la Ley de Seguridad Privada para el Distrito Federal,E0644EAF,safe,MATCH: E0644EAF
FFE8242A_17,Reglamento de sesiones y demás normativa necesaria para el cumplimiento del objeto de la presente Ley,,,no_match,NO_MATCH
78266F48_46,Reglamento de Construcciones vigente para la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
78266F48_55,Reglamento para el Ordenamiento del Paisaje Urbano vigente en la Ciudad de México,Reglamento para el Ordenamiento del Paisaje Urbano del Distrito Federal,44EE672D,safe,MATCH: 44EE672D
78266F48_79,Reglamento de Construcciones vigente en la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
02A1EB95_22,Reglamento de las Instituciones de Cuidados Alternativos,,,no_match,NO_MATCH
CDE08356_4,Reglamento de Fiscalización del Instituto Nacional Electoral,Reglamento de Fiscalizacion del Instituto Electoral de la Ciudad de Mexico,5A23E031,safe,MATCH: 5A23E031
CDE08356_4,Reglamento para la Fiscalización de los Recursos de las Agrupaciones Políticas Locales de la Ciudad de México,Reglamento de Fiscalizacion del Instituto Electoral de la Ciudad de Mexico,5A23E031,safe,MATCH: 5A23E031
E8F2DF9A_81,Reglamento de Verificación Administrativa para el Distrito Federal,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
E8F2DF9A_105,Reglamento para el Servicio Público de Limpia en el Distrito Federal,,,no_match,NO_MATCH
0838354E_25,Reglamento de Construcciones vigente en la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
0838354E_41,Reglamento de cada asociación deportiva,,,no_match,NO_MATCH
0838354E_58,Reglamento de la materia que corresponda al tipo de Espectáculo público de que se trate,Reglamento de la Ley para la Celebracion de Espectaculos Publicos del Distrito Federal en Materia de Espectaculos Masivos y Deportivos,9CC6DE10,safe,MATCH: 9CC6DE10
0838354E_60,Reglamento de Construcciones vigente en la Ciudad de México y sus Normas Técnicas Complementarias,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
0838354E_64,Reglamento del Espectáculo que corresponda,Reglamento de la Ley para la Celebracion de Espectaculos Publicos del Distrito Federal en Materia de Espectaculos Masivos y Deportivos,9CC6DE10,safe,MATCH: 9CC6DE10
0838354E_67,Reglamento de la disciplina deportiva que se trate,Reglamento de la Ley de Educacion Fisica y Deporte del Distrito Federal,66878C98,safe,MATCH: 66878C98
0838354E_75,Reglamento de la materia,,,no_match,NO_MATCH
88D533C3_19,reglamento de sesiones y sus respectivas reformas y presentarlo al Consejo de Administración,,,no_match,NO_MATCH
0FC021B6_14BIS,reglamento de construcciones de la Ciudad de México y no se cumpla con ella,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
0FC021B6_105BIS,Reglamento de la Ley del Instituto de Verificación Administrativa de la Ciudad de México,,,no_match,NO_MATCH
381DBA28_37,Reglamento de sesiones de la Junta de Gobierno,,,no_match,NO_MATCH
381DBA28_37,Reglamento de la Asamblea Consultiva,,,no_match,NO_MATCH
381DBA28_39,Reglamento de la propia Asamblea Consultiva,,,no_match,NO_MATCH
381DBA28_40,reglamento de sesiones del Consejo,,,no_match,NO_MATCH
381DBA28_40,Reglamento de la Asamblea Consultiva,,,no_match,NO_MATCH
381DBA28_47,Reglamento de la Asamblea Consultiva,,,no_match,NO_MATCH
381DBA28_49,Reglamento de la Asamblea Consultiva,,,no_match,NO_MATCH
6D963B8E_40,Reglamento de Tránsito vigente y demás ordenamientos jurídicos que regulan dicha materia,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
6D963B8E_40,Reglamento de Tránsito vigente y demás disposiciones jurídicas que en materia de movilidad le correspondan,Reglamento de la Ley de Movilidad de la Ciudad de Mexico,C22DAF01,safe,MATCH: C22DAF01
6D963B8E_40,Reglamento de Tránsito vigente y demás disposiciones jurídicas en materia de Movilidad,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
92EE34C3_3,Reglamento para su Gobierno Interior,Reglamento para el Gobierno Interior de la Asamblea Legislativa del Distrito Federal,62CDA32A,safe,MATCH: 62CDA32A
92EE34C3_7,Reglamento para el Gobierno Interior de del Distrito Federal,Reglamento para el Gobierno Interior de la Asamblea Legislativa del Distrito Federal,62CDA32A,safe,MATCH: 62CDA32A
92EE34C3_12,Reglamento para el Gobierno Interior de la Asamblea Legislativa,Reglamento para el Gobierno Interior de la Asamblea Legislativa del Distrito Federal,62CDA32A,safe,MATCH: 62CDA32A
92EE34C3_25,Reglamento para el Gobierno Interior de del Distrito Federal,Reglamento para el Gobierno Interior de la Asamblea Legislativa del Distrito Federal,62CDA32A,safe,MATCH: 62CDA32A
0C17331C_2,Reglamento de la Ley de Apoyo a la Procuración de Justicia en el Distrito Federal,Reglamento de la Ley del Fondo de Apoyo a la Procuracion de Justicia en el Distrito Federal,0C17331C,safe,MATCH: 0C17331C
8CDA7AB3_2,Reglamento de Construcciones vigente en la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
8CDA7AB3_20BIS,Reglamento de Construcciones vigente en la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
AB78FCA2_3,Reglamento de la Ley Ambiental de Protección a la Tierra en el Distrito Federal,Reglamento de la Ley Ambiental de Proteccion a la Tierra en el Distrito Federal en Materia de Verificacion Vehicular,AB78FCA2,safe,MATCH: AB78FCA2
F9FCCF5E_13,reglamento de comportamiento para las personas integrantes de sus grupos de animación,,,no_match,NO_MATCH
A4DE831B_4,Reglamento de la Ley de Aguas del Distrito Federal,,,no_match,NO_MATCH
A4DE831B_120,Reglamento de éste ordenamiento,,,no_match,NO_MATCH
A4DE831B_125BIS,Reglamento de la Ley de Aguas del Distrito Federal,,,no_match,NO_MATCH
B9F4888D_3,Reglamento de Tránsito en el Distrito Federal,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
B9F4888D_3,Reglamento de las Construcciones y de los Servicios Urbanos en el Distrito Federal,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
1665BC54_25,Reglamento para regular la operación del Comité,,,no_match,NO_MATCH
AF96B37C_6,Reglamento de la Ley de Salud de la Ciudad de México,Reglamento de la Ley de Salud del Distrito Federal,87EDE287,safe,MATCH: 87EDE287
AF96B37C_110,Reglamento de la Ley General de Salud en Materia de Investigación para Salud,Reglamento de la Ley General de Salud en Materia de Investigacion para la Salud,F1607746,safe,MATCH: F1607746
81B02B58_154,Reglamento de Construcciones del Distrito Federal y en los Programas ambientales y de desarrollo urbano vigentes,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
81B02B58_154,Reglamento de Construcciones del Distrito Federal o los programas ambientales y de desarrollo urbano vigentes,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
D73158BE_29,Reglamento del Servicio de Agua y Drenaje para el Distrito Federal y las normas oficiales,,,no_match,NO_MATCH
D73158BE_101,Reglamento de Verificación Administrativa para el Distrito Federal,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
